GeneID	Dermanura_bogotensis1	Artibeus_jamaicensis1	Artibeus_jamaicensis2	Artibeus_jamaicensis3	Artibeus_jamaicensis4	Eonycteris_spelaea1	Eonycteris_spelaea2	Hipposideros_armiger1	Hipposideros_armiger2	Desmodus_rotundus1	Phyllostomus_discolor1	Phyllostomus_discolor2	Molossus_molossus1	Tonatia_saurophila1	Rhinolophus_ferrumequinum1	Rhinolophus_ferrumequinum2	Rousettus_aegyptiacus1	Rousettus_aegyptiacus2	Lonchorhina_aurita1	Phyllostomus_hastatus1	Vespertilio_sinensis1	Vespertilio_sinensis2	Vespertilio_sinensis3	Vespertilio_sinensis4	Vespertilio_sinensis5	Vespertilio_sinensis6	Vespertilio_sinensis7	Vespertilio_sinensis8	Vespertilio_sinensis9	Vespertilio_sinensis10	Vespertilio_sinensis11	Vespertilio_sinensis12	Pteropus_alecto1	Pteropus_alecto2	Pteropus_alecto3	Pteropus_alecto4	Lionycteris_spurrelli1	Sturnira_ludovici1	Rhinophylla_fischerae1	Carollia_perspicillata1
ACTG2	0.049275	1.054949	5.463591	1.116067	1.160182	8.338584	2.16557	0.143741	1.001054	0	1.809461	1.313318	0.304899	0	4.747471	1.843685	0.932682	0.549962	0.285606	0	0.081644	0.232816	0.645773	0.416381	3.417583	3.478921	0.059227	0.180095	0.095423	2.524193	0.148323	3.905557	0.771611	0.783917	1.983718	1.368226	0.370231	0.128969	0.206148	0
ACTA2	25.765081	124.709883	159.410377	65.424098	68.867512	42.650238	14.887214	2.865567	24.23824	3.308934	58.561036	60.435227	5.6909	2.807644	19.459191	7.929532	5.959544	6.872674	5.308116	4.74551	4.391609	11.160989	7.336237	7.80835	10.32077	8.348368	2.533849	5.352599	7.527807	4.525962	8.66945	10.753604	6.929864	19.938231	31.184741	12.396138	23.131071	10.071473	21.024665	3.298005
ACTA1	0	0.090136	0	0	0.058559	1.774936	6.575314	0	10.634682	35.145255	4.323465	4.864593	0	0	12.723918	8.797738	0.029288	0.10013	1.015023	0	0.069178	0	0.068391	0	0.06165	0.072022	0	0.306142	0	0	0.125779	0	0	0	0	0	1.525813	0.055361	0.11798	1.724379
ACTC1	0.173849	0.188966	0	0	0	0.057167	0.059381	0	22.299898	0.585047	1.155374	1.56584	0	0	1.912555	0.325717	0	0	1.029077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTG1	438.645513	1041.059286	1197.530551	1761.366858	1168.618856	0	0	0	0	0	1556.657206	1449.858776	111.841845	650.240244	317.320134	124.804952	0	0	138.298573	473.353919	157.825529	233.902797	117.311612	186.925035	155.242293	141.068975	188.610762	231.875966	214.536614	192.414487	171.08916	186.056732	0	0	0	0	832.491384	372.071435	68.1654	785.562458
ACTB	655.69833	2359.838595	2632.729403	3272.724838	2805.581444	1325.206423	1020.4693	257.856073	304.653691	1041.246422	2254.990883	2213.687178	723.238189	872.475769	937.176443	455.446516	325.158019	111.871734	605.093611	582.524007	308.305529	463.250281	308.451241	340.033818	367.612905	351.859519	273.772877	488.565057	452.506796	492.473633	350.386003	368.319531	675.460224	1007.947071	1207.106395	1219.037484	1140.865046	853.944453	634.20709	582.080497
KRTAP10-12_1	0	0	0	0	0.148503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP10-8_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307343	0	0.226789
KRT17_1	0	0	0.136202	0.248247	0	0.170456	0.059019	0	0.093466	0.076652	0	0	0	0	0	0	0	0	0.285052	0	0	0	0	0	0	0	0	0	0	0	0.888072	0	0	0	0.283811	0.061813	0	0	0	0
KRT17_2	0	0	0	0	0	0	0	0	0	0.17267	0	0.34376	0	0	0.131672	0	0	0	0.041662	0	0	0	0	0	0	0	0	0.105142	0	0	0	0	0	0	0	0	0	0	0	0
KRT14	0	0.443893	0	0.148222	0	0	0	0	0.021069	0	0.195772	0.110617	0	0	0	0	0.265849	0.181718	0.686503	0.081194	0	0	0	0	0	0	0	0	0	0	0	0	0.160696	0.177987	0.137646	0.17987	0.389334	0	0	0
KRT16	0	0.080528	0	0.07384	0	0	0	0	0	0.040738	0	0.125467	0	0	0	0	0	0	0.085488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174578	0.067506	0	0	0	0	0
KRT13	0	0	0	0.337517	0.095627	0	0.107857	0	0	0.038978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07062	0	0	0	0	0.068994	0	0	0.211432	0.061322	0	0.418467	0	0	0
KRT15	0.093008	0.845179	10.053586	1.198212	9.038746	0	0	0	1.005746	0	0	0	0	0.175493	0.044451	0	0	0	0.035985	0	0	0	0	0	0	0	0	0.14149	0.074804	0	0.341541	0	0	0.105293	0.42754	0	0	0	0	0
KRT10	2.91444	25.643114	21.863401	19.29547	21.225339	0	0.630444	2.905998	2.875283	4.063519	0	0	3.17824	0.456633	1.98785	2.041338	2.769006	1.863637	0	0.410836	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102426	0.059415	0	3.520019	0	2.354211	3.089226
LDHC	0	0.254214	0.097101	0.463694	0.24745	0.03837	0.039848	0	0	0	0.223392	0.421072	0	0	0	0	0.211001	0.306626	0.226281	0.373264	0	0.088577	0	0.189896	0.083025	0.29034	0	0	0.108857	0.096121	0.253983	0.141585	0	0	0	0	0.303449	0	0	0.105637
PRDM7_1	0	0	0	0	0	0	0	0.15003	0	0	0	0	0.051602	0	0.352903	0.30991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR5L1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215513	0	0	0	0	0	0
OR5L1_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089063	0	0
ATP1A4	0	0	0	0	0.025878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032708	0	0	0.04725	0	0	0	0	0	0	0	0	0.050325	0	0	0	0
ATP1A2	0.135694	10.212548	11.795939	1.506581	3.005528	0.12439	0	0	7.401179	0.025264	0.028818	0.130564	0.053604	0.017277	0.109702	0	0	0	0.044961	0.011834	0.241004	1.310779	0.256522	0.191182	0.248448	1.205307	0.443742	0.498556	0.611561	0.191103	0.084552	0.112886	0.063735	0.046971	0.054516	0.023741	0.127283	0.083089	0.177034	0.022239
ATP1A1	401.255669	5854.480886	4821.028032	3278.424183	5060.403558	232.977245	178.3515	125.761817	1784.840986	5.411696	255.277346	255.920216	174.390699	93.678641	377.694638	259.976413	67.180556	52.352467	159.683495	107.319624	229.111748	150.194838	119.131341	140.190449	181.129014	126.663109	82.681173	269.989096	136.15629	165.155421	154.019693	96.617524	262.377799	362.326327	354.462893	306.116372	322.657107	254.690849	248.994329	179.535515
ATP1A3	0	0	0	0	0	0.022649	0.023518	0	0	0.171207	0	0	0	0	0.474953	0.54707	0	0	0	0	0.885232	0.748679	0.387524	1.240653	0.181967	1.378576	1.042652	0.463589	1.24532	0.827746	0.153218	0.298354	0	0	0.056255	0.024499	0	0	0	0
ATP12A	0	0.136331	0.052233	0.031421	0.044363	0	0	0.198575	0.548621	0	0.088043	0.049837	0	0	0.025071	0.259834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060526	0	0	0	0	0	0
ATP4A	0	0	0	0	0	0.489324	0	0.017177	0.099637	0	0.042643	0	0.059401	0	0	0	0	0	0	0	0.027128	0	0.08044	0.027934	0.07268	0.085237	0.020206	0.030331	0.031926	0.027963	0.049462	0.020641	0.314822	0.386608	0.112184	2.713524	1.934807	0	0	0
KRT85_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT83	0	0	0	0	0	0	0.061161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084659	0	0	0	0	0.04887	0	0	0
KRT81	0	0.476678	0.405593	0.097442	0.252337	0.07569	0.117907	0	0	0	0	0	0	0	0.063926	0.025244	0	0	0	0.055474	0	0	0	0	0	0	0	0	0	0	0	0	0.108972	0.241146	0.046635	0.040622	0	0	0	0.059902
KRT85_2	0	0	0	0	0	0	0	0	0.045932	0	0	0	0.050966	0	21.269134	44.239266	0	0	0	0.305095	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152579	0	0	0	0	0	0
COL4A2	6.732251	51.296801	63.752566	51.83629	42.609236	18.897441	8.090943	2.489555	23.17868	2.433793	15.522619	13.755131	3.949807	0.696966	5.996149	2.578321	7.022543	3.97991	5.606724	5.252909	0	0	0	0	0	0	0	0	0	0	0	0	8.293472	16.908263	14.181874	14.696404	10.080309	19.288488	0	3.971052
COL4A6	0	0	0	0	0	0.069116	0.059797	0	0	0.009054	0	0	0.124187	0	0.030639	0.070559	0.134149	0.159068	0	0	0	0	0.013706	0	0	0.014551	0.010397	0	0	0	0	0	0	0.036704	0.099416	0	0	0	0	0
COL4A4	4.058567	97.818768	54.619669	8.998813	30.947481	0	0	0.140217	9.348225	0	0.017051	0.038641	0.533035	0.112107	0.191507	0.084719	0	0	0.281267	0	0	0	0.242401	0.072553	0	0	0	0	0	0	0.131635	0	0.841629	1.110672	0.389781	1.867067	0	1.292691	0	0.08251
COL4A3	1.26277	55.67634	39.797835	12.232154	25.774206	0.298481	0.154941	0.156997	20.087531	0.021992	0.018537	0.063012	0.653807	0.055422	0.23525	0.154781	0.139171	0	0.196406	0	0.391484	0.235578	0.659196	0.269337	0.116612	0.456402	0	0.195163	0.581104	0.283987	0.275093	0.05519	0.526903	0.701633	0.88375	3.516395	0.058169	0.531583	0.773036	0.189788
COL4A1_1	0.282973	12.768732	11.362908	1.312126	5.920357	0	0	0	0	0.056877	5.431094	6.404164	1.647339	0.172477	0	0	0	0	0.034721	0.5934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266455	0	0.315812	0.993761	1.509159	0.067928
COL4A1_2	5.005914	44.869538	41.763624	38.778406	15.785721	14.66911	6.772926	1.714234	30.96515	2.592784	22.124066	20.604271	2.571857	3.914008	4.578745	2.535291	8.909573	7.671287	0.765874	3.957014	2.010343	1.030279	2.246063	1.608581	1.627239	1.054657	0.349375	1.584969	1.098984	1.111264	1.182957	0.598854	2.810218	5.654178	6.836075	8.887214	5.018052	3.617658	1.985797	4.352037
FTH1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1L	0.377531	0.413035	0.176361	0.211672	0.786593	0	0.147375	0.952125	0.427621	0.329217	34.909435	33.475992	0.222963	0.213747	0.864814	0.826509	0.030905	0	0	0.226297	0	0	0	0	0	0	0	0	0	0	0	0	0.100549	0.074156	0	0.112432	2.497975	0.741659	5.610776	6.859894
HSPA1B	100.510215	749.527257	451.093979	81.098784	57.439903	0	0	0	0	484.219826	2228.898403	2229.971301	21.365694	18.201967	0	0	0	0	33.063548	29.662365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.538942	54.662204	119.24055	52.973793
HSPA2	0.149803	55.360427	63.930005	27.781925	31.738102	2.220361	2.159893	0.858574	16.344383	0.448158	40.662836	38.208921	5.219471	0.27396	1.175044	0.954074	2.059305	2.007245	0.096194	0.247492	7.667595	5.531603	3.770363	8.479079	7.364628	4.639415	2.277077	4.772824	9.787757	10.912235	5.814627	7.962973	5.022583	2.777765	4.417313	2.946382	0.433435	0.725616	0.432926	4.00341
HSPA8	274.786256	2853.099029	1480.812445	740.176303	697.778857	830.638863	1726.806889	805.619534	805.030504	0	0.314023	0.327785	0	541.183396	0	0	1192.914909	2152.717107	137.932131	292.694781	362.089206	112.394509	143.258324	178.395387	140.543493	239.330373	0.277605	330.240653	181.487914	245.398987	184.100306	169.850382	0	0	0	0	1101.711451	644.643133	501.253788	500.442383
ZNF350_1	0	0	0	0	0	0	0	2.012892	3.181549	0	0	0	0.213249	0.572356	0.862682	0.575214	0	0	0	0	1.041131	1.282815	0.787077	0.940331	1.037406	0.510665	0.044865	0.95048	2.009385	0.946805	1.448345	0.325771	0	0	0	0	1.053784	0.834115	0.933175	1.403208
ZNF350_2	0.501797	5.518848	3.746241	3.987032	5.033141	0	0	0	0	0	0	0	1.670035	0.122012	0	0	0	0	0.208657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294037	0	0	0
ZNF613	0.771068	12.148364	8.938627	4.283039	7.583697	0	0	0	0	0.056066	0	0	0.534857	0.843003	0	0	3.136298	5.921524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.185992	1.135094	1.648877	0	0.226011	0.515964	0.069866	0.210482
ZNF432	0	0	0	0	0	0.743266	0.284303	2.109886	3.179574	0.689008	0.674011	0.522233	0.356018	0.873464	0.783988	0.596573	4.636503	5.623445	0.730478	0.101498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM21	0	0	0	0	0	0	0.592296	0	0	0.085012	0	0	0	0.149654	0	0.135859	0.093904	0.126053	0	0	0	0	0.050305	0	0	0	0	0	0	0	0	0	0	0.234933	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052934	0	0	0	0	0
HNRNPA1	0	0	0	0	0	1.990708	3.973237	0	0	4.399174	7.488701	5.62113	0	6.417198	0.067759	0	2.431241	0	25.301804	0.064324	0	0	0	0	0	0	0	0	0	0	0	0	3.155196	2.179906	3.580321	4.362441	0	0	0	0
ZNF268	0	0	0.358389	0	0.06226	0	0	0	0	0	0	0	0	0.74876	0	0	0	0	0.196595	1.564925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.891327	1.054006	0.290823	0.565775
ZNF71_1	1.933791	3.931329	3.057023	3.62141	2.290509	0	0	0	0	2.946007	0	0	0	1.85154	0	0	0	0	0.623985	4.701649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.462452	9.025152	2.311019	0.917142
ZNF71_2	0.442349	4.180375	2.498746	3.813258	2.399553	0	0	0	0	2.069615	0	0	0	2.562516	0	0	0	0	1.773809	0.979408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641532	1.483052	0.856984	0.420983
ZNF71_3	0	2.055912	2.35973	0.925952	2.478003	0	0	0	0	0.861209	0	0	0	0.915082	0	0	0	0	0.531213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.773477	0	0
ZNF71_4	0	0.688507	0.718601	0.392543	0.591448	0	0	0	0	0.848546	0	0	0	0.376799	0	0	0.159802	0	0.393542	0.779749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.450846	3.563568	0	0
LILRA6_2	0	0	0	0	0	0	0	0	0	0	1.246088	0.647195	0.925065	0.210751	0	0	0	0	0.085107	0	0.192903	0	0.197314	0.228609	0.214281	0.04189	0	0.664018	0.28211	0.506808	0.146091	0.030473	0	0	0	0	0	0	0	0
LILRA6_3	0.528985	2.117794	2.95906	16.654356	2.353829	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072294	1.025065	0	0	0	0	0.056925	0	0	0	0	0	0	0.097043	0	0	0	0	0	0	0	0
LILRB4	0	0	0	2.768594	0	0	0	0	0	0.303027	0	0	0	1.240572	0	0	0	0	0	0.379509	0.399262	0.380269	0	1.285383	0.6612	0.11897	0.544299	0.75955	1.337425	0.293934	0.972082	0.476849	0	0	0	0	0.801685	5.0136	0	0
OR5T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095008	0	0	0	0	0	0
OR2A2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51B6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102257	0	0	0	0	0	0	0	0
OR51B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51B5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL21	466.201861	668.995825	736.552218	654.507991	615.605491	318.018399	859.259993	40.401076	72.174688	0	558.536981	582.85613	0	169.250714	0.717525	0.503429	511.214518	623.206608	6.488159	526.549064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.078427	4.946126	0	297.728033
OR4F15_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284401	0	0	0	0	0	0	0
OR4F6_1	0	0	0	0	0	0	0.10699	0.073169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K2_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51F2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51C1P_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR51C1P_2	0	0	0.11726	0.139682	0	0	0	0	0	0.031719	0	0	0	0	0	0	0	0	0	0	0	0	0.158556	0	0	0	0	0	0	0	0	0.060888	0	0.089214	0	0	0	0	0	0
OR51C1P_3	0	0	0	0	0	0	0	0	0	0.079672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGT2A1	0	0	0	0	0	0	12.390925	0	0	0	0	0	0.071502	37.213438	0	0.231914	56.827104	73.152291	0.030297	0	0	0	0	0	0	0	0	0	0	0	0	0	39.599905	88.946751	89.70252	57.430941	0	0	0	0
UGT2A3	40.630973	39.183204	24.291223	5.965709	19.956726	95.990922	135.308147	10.062209	9.075313	7.500482	1.294289	1.086865	285.335411	0.670735	4.792082	7.572785	214.76209	227.497608	15.247248	0	23.755363	10.189043	19.957422	24.887888	5.500147	24.642782	0.750834	14.855212	31.857162	17.948575	17.409503	6.190489	507.982902	861.993489	563.147498	816.415715	115.552333	1403.315442	37.800484	14.835673
OR3A1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A5_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A5_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7G1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A17_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7A10_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SP140L_1	0.809139	5.553769	6.07068	4.012441	5.419585	0	0	0	0	0.658568	0	0	0	0.862355	0	0	0	0	1.043799	1.856878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.561474	1.552598	1.044297	0.368931
GBP6	0.150112	2.781745	3.795964	2.001138	3.553311	0	0	0.103881	1.680627	0	20.13496	18.458943	2.353898	1.015972	2.050917	2.405269	0	0	0	5.952653	1.43089	5.537324	3.882524	5.890236	0.467641	1.909321	0	0	0	1.791743	2.207517	0.818842	0	0	0	0	3.633284	1.858683	0.811591	1.221706
OR10G6	0	0	0	0	0	0.053868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092491	0	0	0	0	0
PCDHA12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035704	0	0	0	0.032329	0.106066	0
PCDHA2	0	0.052152	0.039938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133607	0.040678	0	0	0	0	0.046392
PCDHA1	0.030479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042687	0	0.036302	0	0	0	0
PCDHA3	0	0.049729	0	0	0	0	0	0	0	0.023268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142493	0.041338	0	0	0	0.052015	0
RPS27L	0	0	0	0	0	54.116609	156.837827	123.12176	39.734682	441.455286	657.907175	685.185613	214.852195	257.965033	249.49345	253.1	171.073581	126.313557	278.40532	217.18041	616.881963	794.577101	483.010933	681.28352	463.603346	494.48004	368.146635	466.241939	629.421683	618.698595	698.079669	674.422843	26.44253	56.250587	108.468154	106.005561	612.046384	354.31283	332.988955	206.436091
RPS27_1	2589.115391	1872.195258	2445.344643	2806.886961	2308.288171	882.55767	1353.769645	0	0	0	0	0	4178.48144	0	97.731666	77.871003	1039.67597	1370.713073	0	2262.400638	0	0	1.072565	0	0	1.522478	0	0	0	0	0	0	815.9666	803.831752	1270.298822	1273.796456	0	0	0	0
KRT31	0	0	0	0	0	0.070562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122952	0	0	0	0	0	0
KRT34	0	0	0	0	0	0	0	0.053799	0	0	0	0.106085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT32	0	0.078665	0.240759	0.072147	0.051124	0.922493	0.958312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.023937	0.209449	0	0	0	0	0.043023	0
H1-3_1	1.815917	1.373641	4.763585	7.826178	4.445445	228.180675	108.351918	0	0	1.685553	21.914593	26.726233	0.383182	1.082848	5.014754	1.47577	29.025685	17.167017	3.161222	1.254306	0	0	0	0	0	0	0	0	0	0	0	0	114.867521	134.434116	99.446395	121.329874	4.439913	2.721508	9.656208	4.045533
H1-3_2	47.744416	294.291589	70.391299	68.651089	121.425366	37.119251	18.573079	5.858901	45.541197	37.693315	1.110854	0.789697	1.849044	1.548137	0.819362	0.137884	25.580864	21.872061	0.100434	15.472811	0	0	0	0	0	0	0	0	0	0	0	0	41.857439	69.081402	34.434576	72.71252	2.438944	258.581705	11.491512	4.740989
H1-3_3	2.041202	4.101396	0.986615	0.584672	0.977869	13.809815	9.861782	0.188294	0.536432	0	0.696811	1.320856	0	0.73458	0.057649	0.113981	1.781533	1.911957	0	0.099048	0	0	0.161991	0.164702	0	0.336499	0.114316	0.17701	0.378896	0.506166	0.147958	0	3.804754	12.96206	16.507846	22.310927	0	0	0	0
MAGEA10_1	0	0	0	0	0	0	0	0.035982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
